year,district,unemp_rate
2010,"Congressional District 6 (111th Congress), Florida",13.7
2010,"Congressional District 7 (111th Congress), Florida",12.0
2010,"Congressional District 8 (111th Congress), Florida",12.4
2010,"Congressional District 9 (111th Congress), Florida",11.5
2010,"Congressional District 10 (111th Congress), Florida",11.8
2010,"Congressional District 11 (111th Congress), Florida",16.3
2010,"Congressional District 12 (111th Congress), Florida",13.6
2010,"Congressional District 13 (111th Congress), Florida",13.7
2010,"Congressional District 14 (111th Congress), Florida",15.4
2010,"Congressional District 15 (111th Congress), Florida",13.4
2010,"Congressional District 16 (111th Congress), Florida",14.7
2010,"Congressional District 17 (111th Congress), Florida",18.1
2010,"Congressional District 18 (111th Congress), Florida",11.3
2010,"Congressional District 19 (111th Congress), Florida",14.0
2010,"Congressional District 20 (111th Congress), Florida",11.7
2010,"Congressional District 21 (111th Congress), Florida",12.3
2010,"Congressional District 22 (111th Congress), Florida",10.8
2010,"Congressional District 23 (111th Congress), Florida",18.3
2010,"Congressional District 24 (111th Congress), Florida",10.9
2010,"Congressional District 25 (111th Congress), Florida",11.9
2010,"Congressional District 1 (111th Congress), Georgia",10.8
2010,"Congressional District 2 (111th Congress), Georgia",14.5
2010,"Congressional District 3 (111th Congress), Georgia",11.9
2010,"Congressional District 4 (111th Congress), Georgia",18.1
2010,"Congressional District 5 (111th Congress), Georgia",14.5
2010,"Congressional District 6 (111th Congress), Georgia",8.9
2010,"Congressional District 7 (111th Congress), Georgia",11.8
2010,"Congressional District 8 (111th Congress), Georgia",12.4
2010,"Congressional District 9 (111th Congress), Georgia",11.6
2010,"Congressional District 10 (111th Congress), Georgia",10.1
2010,"Congressional District 11 (111th Congress), Georgia",12.4
2010,"Congressional District 12 (111th Congress), Georgia",11.4
2010,"Congressional District 13 (111th Congress), Georgia",15.8
2010,"Congressional District 1 (111th Congress), Hawaii",4.9
2010,"Congressional District 2 (111th Congress), Hawaii",11.2
2010,"Congressional District 1 (111th Congress), Idaho",11.1
2010,"Congressional District 2 (111th Congress), Idaho",8.7
2010,"Congressional District 1 (111th Congress), Illinois",20.9
2010,"Congressional District 2 (111th Congress), Illinois",18.3
2010,"Congressional District 3 (111th Congress), Illinois",12.2
2010,"Congressional District 4 (111th Congress), Illinois",13.9
2010,"Congressional District 5 (111th Congress), Illinois",10.8
2010,"Congressional District 6 (111th Congress), Illinois",10.3
2010,"Congressional District 7 (111th Congress), Illinois",14.3
2010,"Congressional District 8 (111th Congress), Illinois",11.8
2010,"Congressional District 9 (111th Congress), Illinois",9.7
2010,"Congressional District 10 (111th Congress), Illinois",9.0
2010,"Congressional District 11 (111th Congress), Illinois",12.0
2010,"Congressional District 12 (111th Congress), Illinois",9.6
2010,"Congressional District 13 (111th Congress), Illinois",9.1
2010,"Congressional District 14 (111th Congress), Illinois",10.4
2010,"Congressional District 15 (111th Congress), Illinois",8.8
2010,"Congressional District 16 (111th Congress), Illinois",12.2
2010,"Congressional District 17 (111th Congress), Illinois",9.8
2010,"Congressional District 18 (111th Congress), Illinois",8.9
2010,"Congressional District 19 (111th Congress), Illinois",8.6
2010,"Congressional District 1 (111th Congress), Indiana",11.7
2010,"Congressional District 2 (111th Congress), Indiana",13.4
2010,"Congressional District 3 (111th Congress), Indiana",10.7
2010,"Congressional District 4 (111th Congress), Indiana",8.9
2010,"Congressional District 5 (111th Congress), Indiana",8.1
2010,"Congressional District 6 (111th Congress), Indiana",11.4
2010,"Congressional District 7 (111th Congress), Indiana",15.4
2010,"Congressional District 8 (111th Congress), Indiana",8.4
2010,"Congressional District 9 (111th Congress), Indiana",10.4
2010,"Congressional District 1 (111th Congress), Iowa",7.2
2010,"Congressional District 2 (111th Congress), Iowa",7.1
2010,"Congressional District 3 (111th Congress), Iowa",6.8
2010,"Congressional District 4 (111th Congress), Iowa",6.4
2010,"Congressional District 5 (111th Congress), Iowa",6.2
2010,"Congressional District 1 (111th Congress), Kansas",5.9
2010,"Congressional District 2 (111th Congress), Kansas",8.2
2010,"Congressional District 3 (111th Congress), Kansas",7.3
2010,"Congressional District 4 (111th Congress), Kansas",10.2
2010,"Congressional District 1 (111th Congress), Kentucky",11.3
2010,"Congressional District 2 (111th Congress), Kentucky",10.5
2010,"Congressional District 3 (111th Congress), Kentucky",11.3
2010,"Congressional District 4 (111th Congress), Kentucky",10.8
2010,"Congressional District 5 (111th Congress), Kentucky",11.4
2010,"Congressional District 6 (111th Congress), Kentucky",11.8
2010,"Congressional District 1 (111th Congress), Louisiana",10.3
2010,"Congressional District 2 (111th Congress), Louisiana",14.0
2010,"Congressional District 3 (111th Congress), Louisiana",10.3
2010,"Congressional District 4 (111th Congress), Louisiana",10.2
2010,"Congressional District 5 (111th Congress), Louisiana",9.9
2010,"Congressional District 6 (111th Congress), Louisiana",8.9
2010,"Congressional District 7 (111th Congress), Louisiana",7.8
2010,"Congressional District 1 (111th Congress), Maine",7.1
2010,"Congressional District 2 (111th Congress), Maine",9.6
2010,"Congressional District 1 (111th Congress), Maryland",8.7
2010,"Congressional District 2 (111th Congress), Maryland",9.3
2010,"Congressional District 3 (111th Congress), Maryland",7.2
2010,"Congressional District 4 (111th Congress), Maryland",10.6
2010,"Congressional District 5 (111th Congress), Maryland",8.5
2010,"Congressional District 6 (111th Congress), Maryland",7.1
2010,"Congressional District 7 (111th Congress), Maryland",12.7
2010,"Congressional District 8 (111th Congress), Maryland",7.1
2010,"Congressional District 1 (111th Congress), Massachusetts",9.6
2010,"Congressional District 2 (111th Congress), Massachusetts",11.6
2010,"Congressional District 3 (111th Congress), Massachusetts",10.8
2010,"Congressional District 4 (111th Congress), Massachusetts",10.1
2010,"Congressional District 5 (111th Congress), Massachusetts",8.5
2010,"Congressional District 6 (111th Congress), Massachusetts",9.8
2010,"Congressional District 7 (111th Congress), Massachusetts",8.5
2010,"Congressional District 8 (111th Congress), Massachusetts",12.4
2010,"Congressional District 9 (111th Congress), Massachusetts",10.6
2010,"Congressional District 10 (111th Congress), Massachusetts",9.8
2010,"Congressional District 1 (111th Congress), Michigan",13.9
2010,"Congressional District 2 (111th Congress), Michigan",13.2
2010,"Congressional District 3 (111th Congress), Michigan",11.5
2010,"Congressional District 4 (111th Congress), Michigan",13.2
2010,"Congressional District 5 (111th Congress), Michigan",19.4
2010,"Congressional District 6 (111th Congress), Michigan",13.6
2010,"Congressional District 7 (111th Congress), Michigan",13.6
2010,"Congressional District 8 (111th Congress), Michigan",12.2
2010,"Congressional District 9 (111th Congress), Michigan",11.6
2010,"Congressional District 10 (111th Congress), Michigan",14.9
2010,"Congressional District 11 (111th Congress), Michigan",12.9
2010,"Congressional District 12 (111th Congress), Michigan",16.9
2010,"Congressional District 13 (111th Congress), Michigan",27.0
2010,"Congressional District 14 (111th Congress), Michigan",27.5
2010,"Congressional District 15 (111th Congress), Michigan",13.7
2010,"Congressional District 1 (111th Congress), Minnesota",6.1
2010,"Congressional District 2 (111th Congress), Minnesota",7.8
2010,"Congressional District 3 (111th Congress), Minnesota",8.4
2010,"Congressional District 4 (111th Congress), Minnesota",9.1
2010,"Congressional District 5 (111th Congress), Minnesota",10.6
2010,"Congressional District 6 (111th Congress), Minnesota",8.6
2010,"Congressional District 7 (111th Congress), Minnesota",6.7
2010,"Congressional District 8 (111th Congress), Minnesota",9.4
2010,"Congressional District 1 (111th Congress), Mississippi",12.4
2010,"Congressional District 2 (111th Congress), Mississippi",16.1
2010,"Congressional District 3 (111th Congress), Mississippi",9.6
2010,"Congressional District 4 (111th Congress), Mississippi",11.7
2010,"Congressional District 1 (111th Congress), Missouri",15.9
2010,"Congressional District 2 (111th Congress), Missouri",7.7
2010,"Congressional District 3 (111th Congress), Missouri",10.5
2010,"Congressional District 4 (111th Congress), Missouri",8.3
2010,"Congressional District 5 (111th Congress), Missouri",11.2
2010,"Congressional District 6 (111th Congress), Missouri",7.8
2010,"Congressional District 7 (111th Congress), Missouri",10.1
2010,"Congressional District 8 (111th Congress), Missouri",10.3
2010,"Congressional District 9 (111th Congress), Missouri",8.8
2010,"Congressional District (at Large) (111th Congress), Montana",7.5
2010,"Congressional District 1 (111th Congress), Nebraska",6.6
2010,"Congressional District 2 (111th Congress), Nebraska",7.7
2010,"Congressional District 3 (111th Congress), Nebraska",5.2
2010,"Congressional District 1 (111th Congress), Nevada",15.9
2010,"Congressional District 2 (111th Congress), Nevada",14.6
2010,"Congressional District 3 (111th Congress), Nevada",12.4
2010,"Congressional District 1 (111th Congress), New Hampshire",7.5
2010,"Congressional District 2 (111th Congress), New Hampshire",8.1
2010,"Congressional District 1 (111th Congress), New Jersey",13.2
2010,"Congressional District 2 (111th Congress), New Jersey",12.6
2010,"Congressional District 3 (111th Congress), New Jersey",9.3
2010,"Congressional District 4 (111th Congress), New Jersey",10.7
2010,"Congressional District 5 (111th Congress), New Jersey",9.7
2010,"Congressional District 6 (111th Congress), New Jersey",10.4
2010,"Congressional District 7 (111th Congress), New Jersey",8.5
2010,"Congressional District 8 (111th Congress), New Jersey",9.4
2010,"Congressional District 9 (111th Congress), New Jersey",9.5
2010,"Congressional District 10 (111th Congress), New Jersey",18.3
2010,"Congressional District 11 (111th Congress), New Jersey",8.5
2010,"Congressional District 12 (111th Congress), New Jersey",9.1
2010,"Congressional District 13 (111th Congress), New Jersey",12.2
2010,"Congressional District 1 (111th Congress), New Mexico",8.7
2010,"Congressional District 2 (111th Congress), New Mexico",11.1
2010,"Congressional District 3 (111th Congress), New Mexico",8.9
2010,"Congressional District 1 (111th Congress), New York",7.4
2010,"Congressional District 2 (111th Congress), New York",9.3
2010,"Congressional District 3 (111th Congress), New York",6.9
2010,"Congressional District 4 (111th Congress), New York",9.6
2010,"Congressional District 5 (111th Congress), New York",9.7
2010,"Congressional District 6 (111th Congress), New York",12.8
2010,"Congressional District 7 (111th Congress), New York",10.7
2010,"Congressional District 8 (111th Congress), New York",8.5
2010,"Congressional District 9 (111th Congress), New York",9.9
2010,"Congressional District 10 (111th Congress), New York",11.1
2010,"Congressional District 11 (111th Congress), New York",12.0
2010,"Congressional District 12 (111th Congress), New York",11.1
2010,"Congressional District 13 (111th Congress), New York",9.1
2010,"Congressional District 14 (111th Congress), New York",7.9
2010,"Congressional District 15 (111th Congress), New York",12.4
2010,"Congressional District 16 (111th Congress), New York",19.2
2010,"Congressional District 17 (111th Congress), New York",11.3
2010,"Congressional District 18 (111th Congress), New York",7.8
2010,"Congressional District 19 (111th Congress), New York",8.5
2010,"Congressional District 20 (111th Congress), New York",8.8
2010,"Congressional District 21 (111th Congress), New York",9.4
2010,"Congressional District 22 (111th Congress), New York",10.3
2010,"Congressional District 23 (111th Congress), New York",10.5
2010,"Congressional District 24 (111th Congress), New York",9.0
2010,"Congressional District 25 (111th Congress), New York",7.9
2010,"Congressional District 26 (111th Congress), New York",7.9
2010,"Congressional District 27 (111th Congress), New York",9.6
2010,"Congressional District 28 (111th Congress), New York",12.2
2010,"Congressional District 29 (111th Congress), New York",7.9
2010,"Congressional District 1 (111th Congress), North Carolina",17.2
2010,"Congressional District 2 (111th Congress), North Carolina",13.0
2010,"Congressional District 3 (111th Congress), North Carolina",10.9
2010,"Congressional District 4 (111th Congress), North Carolina",9.2
2010,"Congressional District 5 (111th Congress), North Carolina",11.8
2010,"Congressional District 6 (111th Congress), North Carolina",11.7
2010,"Congressional District 7 (111th Congress), North Carolina",13.1
2010,"Congressional District 8 (111th Congress), North Carolina",14.3
2010,"Congressional District 9 (111th Congress), North Carolina",11.5
2010,"Congressional District 10 (111th Congress), North Carolina",14.3
2010,"Congressional District 11 (111th Congress), North Carolina",12.0
2010,"Congressional District 12 (111th Congress), North Carolina",16.1
2010,"Congressional District 13 (111th Congress), North Carolina",11.7
2010,"Congressional District (at Large) (111th Congress), North Dakota",3.9
2010,"Congressional District 1 (111th Congress), Ohio",11.9
2010,"Congressional District 2 (111th Congress), Ohio",9.6
2010,"Congressional District 3 (111th Congress), Ohio",11.9
2010,"Congressional District 4 (111th Congress), Ohio",11.1
2010,"Congressional District 5 (111th Congress), Ohio",11.8
2010,"Congressional District 6 (111th Congress), Ohio",11.1
2010,"Congressional District 7 (111th Congress), Ohio",10.4
2010,"Congressional District 8 (111th Congress), Ohio",11.1
2010,"Congressional District 9 (111th Congress), Ohio",13.3
2010,"Congressional District 10 (111th Congress), Ohio",12.0
2010,"Congressional District 11 (111th Congress), Ohio",15.7
2010,"Congressional District 12 (111th Congress), Ohio",10.1
2010,"Congressional District 13 (111th Congress), Ohio",11.1
2010,"Congressional District 14 (111th Congress), Ohio",9.0
2010,"Congressional District 15 (111th Congress), Ohio",10.6
2010,"Congressional District 16 (111th Congress), Ohio",11.0
2010,"Congressional District 17 (111th Congress), Ohio",14.5
2010,"Congressional District 18 (111th Congress), Ohio",11.5
2010,"Congressional District 1 (111th Congress), Oklahoma",8.3
2010,"Congressional District 2 (111th Congress), Oklahoma",9.7
2010,"Congressional District 3 (111th Congress), Oklahoma",7.4
2010,"Congressional District 4 (111th Congress), Oklahoma",7.6
2010,"Congressional District 5 (111th Congress), Oklahoma",8.1
2010,"Congressional District 1 (111th Congress), Oregon",11.5
2010,"Congressional District 2 (111th Congress), Oregon",14.0
2010,"Congressional District 3 (111th Congress), Oregon",12.9
2010,"Congressional District 4 (111th Congress), Oregon",12.6
2010,"Congressional District 5 (111th Congress), Oregon",12.7
2010,"Congressional District 1 (111th Congress), Pennsylvania",17.6
2010,"Congressional District 2 (111th Congress), Pennsylvania",14.0
2010,"Congressional District 3 (111th Congress), Pennsylvania",9.2
2010,"Congressional District 4 (111th Congress), Pennsylvania",6.9
2010,"Congressional District 5 (111th Congress), Pennsylvania",8.7
2010,"Congressional District 6 (111th Congress), Pennsylvania",7.5
2010,"Congressional District 7 (111th Congress), Pennsylvania",7.9
2010,"Congressional District 8 (111th Congress), Pennsylvania",9.0
2010,"Congressional District 9 (111th Congress), Pennsylvania",8.7
2010,"Congressional District 10 (111th Congress), Pennsylvania",8.8
2010,"Congressional District 11 (111th Congress), Pennsylvania",11.8
2010,"Congressional District 12 (111th Congress), Pennsylvania",10.4
2010,"Congressional District 13 (111th Congress), Pennsylvania",11.1
2010,"Congressional District 14 (111th Congress), Pennsylvania",10.8
2010,"Congressional District 15 (111th Congress), Pennsylvania",10.7
2010,"Congressional District 16 (111th Congress), Pennsylvania",8.3
2010,"Congressional District 17 (111th Congress), Pennsylvania",8.5
2010,"Congressional District 18 (111th Congress), Pennsylvania",7.1
2010,"Congressional District 19 (111th Congress), Pennsylvania",8.1
2010,"Congressional District 1 (111th Congress), Rhode Island",9.6
2010,"Congressional District 2 (111th Congress), Rhode Island",12.1
2010,"Congressional District 1 (111th Congress), South Carolina",11.4
2010,"Congressional District 2 (111th Congress), South Carolina",10.5
2010,"Congressional District 3 (111th Congress), South Carolina",13.0
2010,"Congressional District 4 (111th Congress), South Carolina",10.9
2010,"Congressional District 5 (111th Congress), South Carolina",15.1
2010,"Congressional District 6 (111th Congress), South Carolina",17.2
2010,"Congressional District (at Large) (111th Congress), South Dakota",6.0
2010,"Congressional District 1 (111th Congress), Tennessee",11.0
2010,"Congressional District 2 (111th Congress), Tennessee",9.5
2010,"Congressional District 3 (111th Congress), Tennessee",11.4
2010,"Congressional District 4 (111th Congress), Tennessee",11.5
2010,"Congressional District 5 (111th Congress), Tennessee",10.4
2010,"Congressional District 6 (111th Congress), Tennessee",11.1
2010,"Congressional District 7 (111th Congress), Tennessee",9.5
2010,"Congressional District 8 (111th Congress), Tennessee",13.0
2010,"Congressional District 9 (111th Congress), Tennessee",14.9
2010,"Congressional District 1 (111th Congress), Texas",8.8
2010,"Congressional District 2 (111th Congress), Texas",9.6
2010,"Congressional District 3 (111th Congress), Texas",7.5
2010,"Congressional District 4 (111th Congress), Texas",8.7
2010,"Congressional District 5 (111th Congress), Texas",8.5
2010,"Congressional District 6 (111th Congress), Texas",9.4
2010,"Congressional District 7 (111th Congress), Texas",6.1
2010,"Congressional District 8 (111th Congress), Texas",8.8
2010,"Congressional District 9 (111th Congress), Texas",11.5
2010,"Congressional District 10 (111th Congress), Texas",7.3
2010,"Congressional District 11 (111th Congress), Texas",6.6
2010,"Congressional District 12 (111th Congress), Texas",9.7
2010,"Congressional District 13 (111th Congress), Texas",7.2
2010,"Congressional District 14 (111th Congress), Texas",8.4
2010,"Congressional District 15 (111th Congress), Texas",10.2
2010,"Congressional District 16 (111th Congress), Texas",9.1
2010,"Congressional District 17 (111th Congress), Texas",8.5
2010,"Congressional District 18 (111th Congress), Texas",11.1
2010,"Congressional District 19 (111th Congress), Texas",7.1
2010,"Congressional District 20 (111th Congress), Texas",9.4
2010,"Congressional District 21 (111th Congress), Texas",7.6
2010,"Congressional District 22 (111th Congress), Texas",7.9
2010,"Congressional District 23 (111th Congress), Texas",9.5
2010,"Congressional District 24 (111th Congress), Texas",8.5
2010,"Congressional District 25 (111th Congress), Texas",8.5
2010,"Congressional District 26 (111th Congress), Texas",9.2
2010,"Congressional District 27 (111th Congress), Texas",9.7
2010,"Congressional District 28 (111th Congress), Texas",8.8
2010,"Congressional District 29 (111th Congress), Texas",12.3
2010,"Congressional District 30 (111th Congress), Texas",12.0
2010,"Congressional District 31 (111th Congress), Texas",8.3
2010,"Congressional District 32 (111th Congress), Texas",9.2
2010,"Congressional District 1 (111th Congress), Utah",8.5
2010,"Congressional District 2 (111th Congress), Utah",9.7
2010,"Congressional District 3 (111th Congress), Utah",9.7
2010,"Congressional District (at Large) (111th Congress), Vermont",8.1
2010,"Congressional District 1 (111th Congress), Virginia",7.0
2010,"Congressional District 2 (111th Congress), Virginia",7.5
2010,"Congressional District 3 (111th Congress), Virginia",13.0
2010,"Congressional District 4 (111th Congress), Virginia",8.0
2010,"Congressional District 5 (111th Congress), Virginia",10.6
2010,"Congressional District 6 (111th Congress), Virginia",8.2
2010,"Congressional District 7 (111th Congress), Virginia",8.2
2010,"Congressional District 8 (111th Congress), Virginia",5.4
2010,"Congressional District 9 (111th Congress), Virginia",9.9
2010,"Congressional District 10 (111th Congress), Virginia",5.6
2010,"Congressional District 11 (111th Congress), Virginia",6.4
2010,"Congressional District 1 (111th Congress), Washington",10.0
2010,"Congressional District 2 (111th Congress), Washington",11.3
2010,"Congressional District 3 (111th Congress), Washington",13.3
2010,"Congressional District 4 (111th Congress), Washington",9.6
2010,"Congressional District 5 (111th Congress), Washington",10.5
2010,"Congressional District 6 (111th Congress), Washington",12.7
2010,"Congressional District 7 (111th Congress), Washington",9.5
2010,"Congressional District 8 (111th Congress), Washington",8.6
2010,"Congressional District 9 (111th Congress), Washington",12.1
2010,"Congressional District 1 (111th Congress), West Virginia",8.5
2010,"Congressional District 2 (111th Congress), West Virginia",9.0
2010,"Congressional District 3 (111th Congress), West Virginia",9.4
2010,"Congressional District 1 (111th Congress), Wisconsin",10.2
2010,"Congressional District 2 (111th Congress), Wisconsin",7.2
2010,"Congressional District 3 (111th Congress), Wisconsin",6.9
2010,"Congressional District 4 (111th Congress), Wisconsin",14.9
2010,"Congressional District 5 (111th Congress), Wisconsin",7.4
2010,"Congressional District 6 (111th Congress), Wisconsin",8.4
2010,"Congressional District 7 (111th Congress), Wisconsin",9.0
2010,"Congressional District 8 (111th Congress), Wisconsin",8.5
2010,"Congressional District (at Large) (111th Congress), Wyoming",6.3
2010,"Resident Commissioner District (at Large) (111th Congress), Puerto Rico",19.0
