congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
112,House,20124,34,6,MO,200,0,1,"GRAVES, Samuel",G000546,1963,,0.432,0.162,-209.18676,0.85935,1380,89,,0.493,0.214
112,House,20147,34,1,MO,100,0,1,"CLAY, William Lacy, Jr.",C001049,1956,,-0.48,-0.078,-197.35597,0.86593,1371,84,,-0.519,-0.165
112,House,20516,34,3,MO,100,0,1,"CARNAHAN, Russ",C001060,1958,,-0.347,-0.005,-188.89602,0.874,1397,66,,-0.387,0.011
112,House,20517,34,5,MO,100,0,1,"CLEAVER, Emanuel, II",C001061,1944,,-0.455,0.017,-227.62451,0.84723,1373,90,,-0.46,-0.032
112,House,20926,34,9,MO,200,0,1,"LUETKEMEYER, Blaine",L000569,1952,,0.446,0.242,-152.5336,0.89883,1430,54,,0.459,0.476
112,House,21149,34,4,MO,200,0,1,"HARTZLER, Vicky",H001053,1960,,0.496,0.379,-196.05297,0.87019,1410,77,,0.509,0.221
112,House,21150,34,7,MO,200,0,1,"LONG, Billy",L000576,1955,,0.552,0.296,-195.29062,0.86875,1388,78,,0.62,0.262
112,House,29736,34,8,MO,200,0,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,-253.72397,0.833,1389,113,,0.295,0.117
112,House,20125,64,1,MT,200,0,1,"REHBERG, Denny",R000571,1955,,0.337,0.244,-243.05497,0.844,1429,101,,0.309,0.189
112,House,20518,35,1,NE,200,0,1,"FORTENBERRY, Jeff",F000449,1960,,0.299,-0.065,-351.71106,0.77701,1394,139,,0.293,-0.2
112,House,20729,35,3,NE,200,0,1,"SMITH, Adrian",S001172,1970,,0.51,0.182,-166.41818,0.8897,1424,72,,0.495,0.331
112,House,29921,35,2,NE,200,0,1,"TERRY, Lee Raymond",T000459,1962,,0.426,-0.067,-320.70919,0.798,1419,145,,0.407,-0.1
112,House,20730,65,2,NV,200,1,1,"HELLER, Dean",H001041,1960,,0.463,-0.463,-65.63292,0.78904,277,27,,0.711,-0.703
112,House,21151,65,3,NV,200,0,1,"HECK, Joe",H001055,1961,,0.324,0.014,-321.85278,0.799,1433,139,,0.308,0.024
112,House,21196,65,2,NV,200,2,2,"AMODEI, Mark E.",A000369,1958,,0.375,0.18,-106.53036,0.86507,735,43,,0.447,-0.035
112,House,29922,65,1,NV,100,0,1,"BERKLEY, Shelley",B001231,1951,,-0.302,0.024,-306.58093,0.805,1410,116,,-0.288,0.056
112,House,21152,4,1,NH,200,0,1,"GUINTA, Frank",G000570,1970,,0.433,0.164,-175.63493,0.882,1396,75,,0.433,0.074
112,House,29538,4,2,NH,200,0,1,"BASS, Charles Foster",B000220,1952,,0.331,-0.556,-428.01426,0.738,1408,207,,0.257,-0.377
112,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.161,-0.172,-385.86926,0.76103,1413,170,,0.228,-0.277
112,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.158,-166.21841,0.89026,1430,72,,-0.519,-0.225
112,House,15619,12,10,NJ,100,1,1,"PAYNE, Donald Milford",P000149,1934,2012.0,-0.592,-0.547,-80.02229,0.906,815,38,,-0.602,-0.535
112,House,20336,12,5,NJ,200,0,1,"GARRETT, Scott",G000548,1959,,0.688,-0.243,-196.80116,0.87,1409,91,,0.742,-0.244
112,House,20542,12,13,NJ,100,0,1,"SIRES, Albio",S001165,1951,,-0.404,0.094,-210.26456,0.85896,1383,96,,-0.413,0.119
112,House,20929,12,7,NJ,200,0,1,"LANCE, Leonard",L000567,1952,,0.329,-0.236,-335.95102,0.79101,1433,147,,0.337,-0.259
112,House,21153,12,3,NJ,200,0,1,"RUNYAN, Jon",R000594,1973,,0.222,0.089,-237.40857,0.846,1418,82,,0.228,0.115
112,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-269.69375,0.823,1384,116,,-0.411,0.092
112,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.225,-434.66315,0.73852,1434,207,,0.226,-0.274
112,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.291,-0.262,-271.3477,0.81482,1325,107,,0.246,0.1
112,House,29741,12,8,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.0,-186.42817,0.86939,1332,82,,-0.429,0.105
112,House,29742,12,9,NJ,100,0,1,"ROTHMAN, Steven",R000462,1952,,-0.352,-0.092,-188.17851,0.87,1355,77,,-0.394,0.08
112,House,29923,12,12,NJ,100,0,1,"HOLT, Rush",H001032,1948,,-0.463,-0.33,-172.99068,0.886,1425,61,,-0.482,-0.334
112,House,31103,12,10,NJ,100,2,2,"PAYNE, Donald, Jr.",P000604,1958,,-0.519,-0.102,-2.76986,0.9025,27,0,,-0.43,-0.374
112,House,20337,66,2,NM,200,0,1,"PEARCE, Stevan",P000588,1947,,0.47,0.07,-269.60549,0.8246,1398,121,,0.502,0.034
112,House,20930,66,1,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.303,-0.021,-303.56637,0.80008,1361,115,,-0.287,-0.019
112,House,20932,66,3,NM,100,0,1,"LUJÁN, Ben Ray",L000570,1972,,-0.369,0.025,-239.34216,0.84316,1403,100,,-0.342,-0.032
112,House,13035,13,15,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-165.79793,0.869,1182,75,,-0.479,-0.188
112,House,15000,13,5,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-218.71898,0.848,1323,97,,-0.429,0.081
112,House,15072,13,10,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-185.75804,0.868,1307,75,,-0.53,-0.058
112,House,15444,13,28,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018.0,-0.465,-0.104,-128.88375,0.89319,1141,60,,-0.483,-0.261
112,House,15603,13,17,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.089,-236.48809,0.83854,1343,97,,-0.426,0.141
112,House,15612,13,18,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.157,-180.17386,0.879,1397,87,,-0.385,0.012
112,House,20129,13,2,NY,100,0,1,"ISRAEL, Steve",I000057,1958,,-0.334,-0.051,-212.79055,0.86,1413,86,,-0.394,0.1
112,House,20338,13,1,NY,100,0,1,"BISHOP, Timothy H.",B001242,1950,,-0.338,-0.05,-235.4931,0.843,1383,96,,-0.338,-0.048
112,House,20519,13,27,NY,100,0,1,"HIGGINS, Brian",H001038,1959,,-0.346,-0.031,-230.65618,0.8489,1408,86,,-0.329,-0.031
112,House,20733,13,11,NY,100,0,1,"CLARKE, Yvette Diane",C001067,1964,,-0.616,-0.195,-158.73345,0.8912,1378,76,,-0.646,-0.182
112,House,20934,13,21,NY,100,0,1,"TONKO, Paul",T000469,1949,,-0.422,-0.258,-165.24301,0.89051,1425,59,,-0.418,-0.303
112,House,20936,13,26,NY,200,1,1,"LEE, Christopher John",L000568,1964,,0.313,0.16,,,,,,0.47,0.878
112,House,20957,13,23,NY,100,0,1,"OWENS, William",O000169,1949,,-0.182,0.409,-582.44831,0.659,1398,274,,-0.171,0.342
112,House,21101,13,29,NY,200,0,1,"REED, Thomas W. II",R000585,1971,,0.294,0.093,-308.6395,0.80465,1420,132,,0.347,0.001
112,House,21154,13,13,NY,200,0,1,"GRIMM, Michael G.",G000569,1970,,0.219,0.136,-278.69979,0.821,1411,115,,0.236,0.137
112,House,21155,13,19,NY,200,0,1,"HAYWORTH, Nan",H001054,1959,,0.282,-0.182,-360.58358,0.776,1424,151,,0.286,-0.208
112,House,21156,13,20,NY,200,0,1,"GIBSON, Christopher",G000564,1964,,0.203,-0.455,-615.20738,0.65,1427,305,,0.233,-0.529
112,House,21157,13,24,NY,200,0,1,"HANNA, Richard",H001051,1951,,0.215,-0.145,-417.08572,0.741,1390,181,,0.238,-0.197
112,House,21158,13,25,NY,200,0,1,"BUERKLE, Ann Marie",B001276,1951,,0.579,0.253,-157.14503,0.894,1407,68,,0.57,0.133
112,House,21194,13,26,NY,100,2,2,"HOCHUL, Kathleen C.",H001062,1958,,-0.239,0.317,-382.73427,0.701,1077,158,,-0.219,0.232
112,House,21197,13,9,NY,200,2,2,"TURNER, Robert L.",T000471,1941,,0.281,0.302,-100.34413,0.875,753,32,,0.283,0.242
112,House,29134,13,16,NY,100,0,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.381,-155.96972,0.89507,1407,63,,-0.511,-0.35
112,House,29375,13,3,NY,200,0,1,"KING, Peter T.",K000210,1944,,0.26,-0.033,-267.90119,0.82662,1407,98,,0.227,0.227
112,House,29377,13,8,NY,100,0,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.51,-145.00123,0.89866,1357,63,,-0.502,-0.461
112,House,29378,13,12,NY,100,0,1,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.336,-148.16114,0.89671,1359,69,,-0.537,-0.401
112,House,29379,13,14,NY,100,0,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.277,-179.1806,0.87881,1387,77,,-0.389,-0.364
112,House,29380,13,22,NY,100,0,1,"HINCHEY, Maurice Dunlea",H000627,1938,,-0.575,-0.007,-160.82802,0.872,1178,69,,-0.559,0.047
112,House,29744,13,4,NY,100,0,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04,-246.12083,0.833,1343,86,,-0.317,0.08
112,House,29776,13,6,NY,100,0,1,"MEEKS, Gregory W.",M001137,1953,,-0.412,-0.075,-193.44183,0.86014,1284,82,,-0.435,0.03
112,House,29925,13,7,NY,100,0,1,"CROWLEY, Joseph",C001038,1962,,-0.411,-0.071,-172.84029,0.8822,1379,69,,-0.412,-0.172
112,House,29926,13,9,NY,100,1,1,"WEINER, Anthony D.",W000792,1964,,-0.408,-0.371,-64.57824,0.843,379,32,,-0.404,-0.568
112,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015.0,0.52,-0.081,-274.73379,0.809,1293,111,,0.495,-0.275
112,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.028,-191.99667,0.87395,1425,76,,-0.43,-0.026
112,House,20340,47,1,NC,100,0,1,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.403,0.185,-252.50353,0.82849,1342,84,,-0.389,0.213
112,House,20341,47,13,NC,100,0,1,"MILLER, Brad",M001154,1953,,-0.376,0.063,-224.07065,0.854,1423,91,,-0.444,0.171
112,House,20521,47,5,NC,200,0,1,"FOXX, Virginia Ann",F000450,1943,,0.641,0.147,-244.94316,0.84268,1431,102,,0.682,0.08
112,House,20522,47,10,NC,200,0,1,"McHENRY, Patrick T.",M001156,1975,,0.578,0.106,-156.28178,0.89358,1389,59,,0.606,0.016
112,House,20737,47,11,NC,100,0,1,"SHULER, Heath",S001171,1971,,-0.07,0.224,-624.4027,0.613,1274,324,,-0.06,0.069
112,House,20938,47,8,NC,100,0,1,"KISSELL, Larry",K000369,1951,,-0.182,0.375,-599.6391,0.655,1419,289,,-0.143,0.256
112,House,21159,47,2,NC,200,0,1,"ELLMERS, Renee",E000291,1964,,0.406,0.338,-144.17439,0.903,1406,62,,0.456,0.383
112,House,29383,47,12,NC,100,0,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155,-208.28909,0.861,1390,75,,-0.46,-0.089
112,House,29546,47,3,NC,200,0,1,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,-1135.01523,0.44221,1391,498,,0.144,-0.372
112,House,29549,47,9,NC,200,0,1,"MYRICK, Sue",M001134,1941,,0.56,0.027,-170.32693,0.879,1316,72,,0.518,0.166
112,House,29746,47,7,NC,100,0,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56,-686.80963,0.606,1370,320,,-0.13,0.366
112,House,21160,36,1,ND,200,0,1,"BERG, Rick",B001272,1959,,0.328,0.427,-175.89691,0.882,1398,77,,0.333,0.306
112,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.108,-267.57809,0.82293,1373,113,,-0.401,0.15
112,House,20130,24,12,OH,200,0,1,"TIBERI, Patrick (Pat)",T000462,1962,,0.386,-0.026,-259.57191,0.83261,1417,127,,0.32,0.028
112,House,20342,24,3,OH,200,0,1,"TURNER, Michael R.",T000463,1960,,0.266,0.19,-236.22074,0.84724,1425,98,,0.254,0.171
112,House,20343,24,17,OH,100,0,1,"RYAN, Timothy J.",R000577,1973,,-0.403,0.216,-288.15038,0.81529,1411,154,,-0.438,0.265
112,House,20540,24,2,OH,200,0,1,"SCHMIDT, Jean",S001164,1951,,0.467,-0.1,-237.32072,0.843,1385,89,,0.467,-0.149
112,House,20738,24,4,OH,200,0,1,"JORDAN, Jim",J000289,1964,,0.709,-0.208,-141.11403,0.90431,1403,54,,0.731,-0.121
112,House,20740,24,13,OH,100,0,1,"SUTTON, Betty",S001174,1963,,-0.44,0.165,-220.09753,0.853,1387,105,,-0.428,0.14
112,House,20755,24,5,OH,200,0,1,"LATTA, Robert E.",L000566,1956,,0.52,0.252,-137.93231,0.90823,1433,51,,0.508,0.365
112,House,20940,24,7,OH,200,0,1,"AUSTRIA, Steve",A000365,1958,,0.367,0.305,-146.36115,0.899,1380,60,,0.326,0.454
112,House,20941,24,11,OH,100,0,1,"FUDGE, Marcia L.",F000455,1952,,-0.583,0.133,-194.54464,0.87138,1413,74,,-0.609,0.06
112,House,21162,24,6,OH,200,0,1,"JOHNSON, Bill",J000292,1954,,0.428,0.255,-235.56551,0.84822,1431,100,,0.463,0.155
112,House,21163,24,15,OH,200,0,1,"STIVERS, Steve",S001187,1965,,0.299,0.268,-214.51011,0.84357,1261,97,,0.271,0.162
112,House,21164,24,16,OH,200,0,1,"RENACCI, Jim",R000586,1958,,0.387,0.142,-294.37973,0.81336,1425,130,,0.395,0.012
112,House,21165,24,18,OH,200,0,1,"GIBBS, Bob",G000563,1954,,0.461,0.285,-161.60109,0.89321,1431,68,,0.429,0.305
112,House,29137,24,8,OH,200,0,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,,,,,,0.052,0.912
112,House,29550,24,1,OH,200,0,1,"CHABOT, Steve",C000266,1953,,0.585,-0.253,-179.71644,0.88206,1432,63,,0.622,-0.158
112,House,29553,24,14,OH,200,0,1,"LaTOURETTE, Steven C.",L000553,1954,2016.0,0.211,-0.063,-316.31448,0.795,1382,116,,0.179,0.073
112,House,29748,24,10,OH,100,0,1,"KUCINICH, Dennis",K000336,1946,,-0.582,0.024,-333.82678,0.782,1357,130,,-0.79,-0.071
112,House,20131,53,1,OK,200,0,1,"SULLIVAN, John",S001155,1965,,0.513,0.173,-170.21479,0.879,1320,79,,0.471,0.125
112,House,20344,53,4,OK,200,0,1,"COLE, Tom",C001053,1949,,0.335,0.364,-186.25766,0.87707,1420,80,,0.289,0.401
112,House,20523,53,2,OK,100,0,1,"BOREN, Daniel David",B001254,1973,,-0.112,0.994,-367.20212,0.764,1363,161,,-0.071,0.887
112,House,21166,53,5,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.575,0.163,-160.98741,0.89332,1427,67,,0.535,0.154
112,House,29393,53,3,OK,200,0,1,"LUCAS, Frank D.",L000491,1960,,0.363,0.409,-151.73865,0.89831,1415,56,,0.295,0.58
112,House,15410,72,4,OR,100,0,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.429,0.011,-509.92283,0.69527,1403,207,,-0.277,-0.202
112,House,20944,72,5,OR,100,0,1,"SCHRADER, Kurt",S001180,1951,,-0.193,0.06,-601.5322,0.6473,1383,273,,-0.174,-0.021
112,House,21198,72,1,OR,100,2,2,"BONAMICI, Suzanne",B001278,1954,,-0.393,-0.395,-52.30932,0.90735,538,22,,-0.389,-0.36
112,House,29588,72,3,OR,100,0,1,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.662,-230.97844,0.84349,1357,88,,-0.39,-0.551
112,House,29931,72,1,OR,100,1,1,"WU, David",W000793,1955,,-0.37,0.031,-151.21454,0.791,644,66,,-0.344,-0.24
112,House,29932,72,2,OR,200,0,1,"WALDEN, Greg",W000791,1957,,0.339,-0.028,-256.51365,0.83526,1425,109,,0.366,-0.118
112,House,20134,14,9,PA,200,0,1,"SHUSTER, William (Bill)",S001154,1961,,0.374,0.323,-171.88598,0.885,1407,77,,0.316,0.369
112,House,20135,14,19,PA,200,0,1,"PLATTS, Todd",P000585,1962,,0.252,-0.15,-334.14125,0.787,1394,144,,0.217,-0.041
112,House,20345,14,6,PA,200,0,1,"GERLACH, Jim",G000549,1955,,0.221,-0.107,-355.083,0.779,1421,157,,0.209,-0.056
112,House,20346,14,18,PA,200,0,1,"MURPHY, Timothy",M001151,1952,,0.258,0.198,-274.78477,0.82484,1427,116,,0.356,0.093
112,House,20524,14,8,PA,200,0,1,"FITZPATRICK, Michael G.",F000451,1963,,0.202,-0.186,-502.77446,0.702,1423,241,,0.253,-0.376
112,House,20525,14,13,PA,100,0,1,"SCHWARTZ, Allyson Y.",S001162,1948,,-0.343,-0.008,-194.17973,0.869,1381,74,,-0.342,-0.035
112,House,20526,14,15,PA,200,0,1,"DENT, Charles W.",D000604,1960,,0.244,-0.085,-363.70595,0.7757,1432,159,,0.233,-0.107
112,House,20743,14,4,PA,100,0,1,"ALTMIRE, Jason",A000362,1968,,-0.133,0.59,-590.23517,0.661,1424,283,,-0.164,0.624
112,House,20946,14,5,PA,200,0,1,"THOMPSON, Glenn",T000467,1959,,0.307,0.38,-248.35646,0.84047,1429,92,,0.295,0.246
112,House,20960,14,12,PA,100,0,1,"CRITZ, Mark S.",C001081,1962,,-0.326,0.945,-402.73264,0.754,1425,162,,-0.331,0.839
112,House,21167,14,3,PA,200,0,1,"KELLY, Mike",K000376,1948,,0.319,0.496,-157.75168,0.89534,1427,60,,0.296,0.475
112,House,21168,14,7,PA,200,0,1,"MEEHAN, Patrick",M001181,1955,,0.22,0.076,-314.71284,0.80071,1416,127,,0.202,0.069
112,House,21170,14,10,PA,200,0,1,"MARINO, Thomas A.",M001179,1952,,0.351,0.477,-145.22475,0.89794,1349,62,,0.381,0.543
112,House,21171,14,11,PA,200,0,1,"BARLETTA, Lou",B001269,1956,,0.278,0.393,-178.79039,0.8813,1415,63,,0.25,0.389
112,House,29396,14,17,PA,100,0,1,"HOLDEN, Thomas Timothy (Tim)",H000712,1957,,-0.233,0.608,-440.36568,0.716,1316,202,,-0.315,0.8
112,House,29559,14,2,PA,100,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-237.67324,0.842,1386,86,,-0.409,-0.004
112,House,29561,14,14,PA,100,0,1,"DOYLE, Michael F.",D000482,1953,,-0.329,0.122,-276.73416,0.82006,1395,127,,-0.462,0.058
112,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,-194.67808,0.871,1406,83,,0.496,0.027
112,House,29777,14,1,PA,100,0,1,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-189.02714,0.87544,1421,91,,-0.534,0.262
112,House,20136,5,2,RI,100,0,1,"LANGEVIN, James",L000559,1964,,-0.376,0.109,-190.54149,0.87393,1414,67,,-0.385,0.061
112,House,21172,5,1,RI,100,0,1,"CICILLINE, David N.",C001084,1961,,-0.39,-0.285,-166.01521,0.88915,1413,63,,-0.397,-0.19
112,House,20138,48,2,SC,200,0,1,"WILSON, Addison Graves (Joe)",W000795,1947,,0.545,0.1,-146.28851,0.90152,1411,53,,0.615,0.098
112,House,21173,48,1,SC,200,0,1,"SCOTT, Tim",S001184,1965,,0.653,-0.01,-142.71029,0.90489,1428,58,,0.682,-0.006
112,House,21174,48,3,SC,200,0,1,"DUNCAN, Jeff",D000615,1966,,0.741,-0.208,-146.8009,0.90218,1426,56,,0.738,-0.107
112,House,21175,48,4,SC,200,0,1,"GOWDY, Trey",G000566,1964,,0.656,-0.003,-139.83905,0.90659,1426,48,,0.696,-0.094
112,House,21176,48,5,SC,200,0,1,"MULVANEY, Mick",M001182,1967,,0.75,-0.592,-223.71615,0.8548,1426,109,,0.802,-0.506
112,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.464,0.256,-242.08907,0.84047,1393,111,,-0.468,0.272
112,House,21177,37,1,SD,200,0,1,"NOEM, Kristi",N000184,1971,,0.398,0.326,-178.25673,0.88132,1411,73,,0.362,0.301
112,House,15019,54,5,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.161,-0.035,-654.66269,0.63125,1423,278,,-0.165,-0.037
112,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.602,-0.473,-477.63276,0.71521,1425,185,,0.658,-0.753
112,House,20351,54,7,TN,200,0,1,"BLACKBURN, Marsha",B001243,1952,,0.615,0.127,-162.49049,0.89202,1422,66,,0.642,0.356
112,House,20748,54,9,TN,100,0,1,"COHEN, Stephen",C001068,1949,,-0.401,-0.356,-219.26581,0.85397,1389,81,,-0.401,-0.455
112,House,20947,54,1,TN,200,0,1,"ROE, David P. (Phil)",R000582,1945,,0.493,-0.001,-181.9973,0.8805,1430,76,,0.476,0.102
112,House,21178,54,3,TN,200,0,1,"FLEISCHMANN, Chuck",F000459,1962,,0.472,0.312,-144.92422,0.90245,1412,61,,0.488,0.345
112,House,21179,54,4,TN,200,0,1,"DESJARLAIS, Scott",D000616,1964,,0.593,-0.112,-226.97393,0.85314,1429,104,,0.507,0.156
112,House,21180,54,6,TN,200,0,1,"BLACK, Diane",B001273,1951,,0.58,0.218,-145.2231,0.90153,1401,61,,0.57,0.236
112,House,21181,54,8,TN,200,0,1,"FINCHER, Stephen Lee",F000458,1973,,0.526,0.181,-184.60118,0.878,1419,86,,0.521,0.057
112,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-441.01564,0.628,949,192,,0.648,-0.762
112,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.046,-308.23323,0.79983,1380,113,,0.474,-0.11
112,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-158.45002,0.89435,1419,51,,0.396,0.462
112,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-154.17268,0.88905,1311,62,,0.529,0.395
112,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.042,-136.36304,0.90917,1432,56,,0.669,0.095
112,House,20353,49,19,TX,200,0,1,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-136.75572,0.908,1420,59,,0.685,0.293
112,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.569,-0.219,-307.59804,0.80425,1412,130,,0.636,-0.378
112,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.466,0.602,-167.76323,0.88797,1412,74,,0.389,0.688
112,House,20527,49,1,TX,200,0,1,"GOHMERT, Louie",G000552,1953,,0.602,-0.279,-278.13575,0.80884,1311,107,,0.612,-0.321
112,House,20528,49,2,TX,200,0,1,"POE, Ted",P000592,1948,,0.594,-0.03,-267.75086,0.82694,1409,121,,0.623,-0.203
112,House,20529,49,9,TX,100,0,1,"GREEN, Al",G000553,1947,,-0.438,0.32,-317.75011,0.79925,1418,136,,-0.412,0.408
112,House,20530,49,10,TX,200,0,1,"McCAUL, Michael T.",M001157,1962,,0.45,0.09,-176.41508,0.88294,1417,57,,0.44,0.217
112,House,20531,49,11,TX,200,0,1,"CONAWAY, K. Michael",C001062,1948,,0.59,0.364,-141.02697,0.90634,1434,59,,0.661,0.613
112,House,20532,49,24,TX,200,0,1,"MARCHANT, Kenny",M001158,1951,,0.601,0.167,-209.1121,0.85815,1367,83,,0.597,0.104
112,House,20533,49,28,TX,100,0,1,"CUELLAR, Henry",C001063,1955,,-0.226,0.625,-507.16577,0.70089,1427,231,,-0.226,0.541
112,House,20948,49,22,TX,200,0,1,"OLSON, Pete",O000168,1962,,0.54,0.308,-136.1502,0.90857,1420,53,,0.505,0.549
112,House,21182,49,17,TX,200,0,1,"FLORES, Bill",F000461,1954,,0.604,0.342,-146.26929,0.90052,1396,62,,0.604,0.325
112,House,21183,49,23,TX,200,0,1,"CANSECO, Francisco (Quico)",C001082,1949,,0.571,0.522,-144.84,0.903,1418,52,,0.562,0.418
112,House,21184,49,27,TX,200,0,1,"FARENTHOLD, Blake",F000460,1961,,0.548,0.016,-206.10498,0.86534,1425,82,,0.529,0.118
112,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.279,-148.2675,0.89671,1360,55,,0.552,0.378
112,House,29571,49,25,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.308,-249.39638,0.83661,1398,103,,-0.358,-0.243
112,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.527,0.314,-149.13066,0.90116,1433,51,,0.553,0.664
112,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.134,-286.93156,0.8014,1296,117,,-0.489,0.319
112,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.173,-135.64114,0.90816,1408,52,,0.619,0.218
112,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.518,0.218,-175.68639,0.88167,1395,75,,0.607,0.169
112,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.392,0.233,-193.12867,0.8694,1380,80,,0.341,0.586
112,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-342.7228,0.769,1304,145,,-0.367,0.237
112,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-294.79203,0.802,1339,120,,-0.36,0.237
112,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-351.86954,0.774,1376,158,,-0.357,0.37
112,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-629.29614,0.63733,1397,282,,-0.276,0.441
112,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.486,0.206,-256.75703,0.82933,1372,113,,-0.472,0.168
112,House,94828,49,4,TX,200,0,1,"HALL, Ralph Moody",H000067,1923,,0.424,0.308,-198.7291,0.869,1410,89,,0.479,0.2
112,House,20140,67,2,UT,100,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-764.12574,0.586,1428,319,,-0.046,0.405
112,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.531,0.114,-244.06475,0.8366,1368,94,,0.562,-0.035
112,House,20949,67,3,UT,200,0,1,"CHAFFETZ, Jason",C001076,1967,,0.647,-0.278,-209.6872,0.8595,1385,90,,0.664,-0.318
112,House,20750,6,1,VT,100,0,1,"WELCH, Peter",W000800,1947,,-0.408,-0.349,-248.89382,0.83776,1406,82,,-0.37,-0.247
112,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-354.54694,0.78,1425,147,,0.254,-0.042
